205.70266723632812	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4048157348218233, -0.16788423299145405, -0.8318883940333561, -0.6281517277838515, -0.4563922171179915, -0.3437239726834236, -0.9532626010090595, 0.4596885461789928, 0.14503152940934738, 0.33719437772314054, 0.4380687032114077, 0.9366652295145435, 0.516142698113067, -0.283223217743257, -0.5099905081058163, -0.22294500029725195, 0.0882657766236632, -0.4162044859091403, 0.07043508976760426, 0.009582745437654028, -0.5471500203637689, 0.8962177748627986, 0.0005083138378363383, 0.8859196262090221, -0.1954056281091343, -0.08100341874390593, -0.04776573132904827, 0.09163256966585065, 0.3131081168388319, -0.30007955577000045, -0.08500329222310965, 0.17287037374600223, -0.8018228123021165, 0.20761588866431846, -0.8891422353260117, 0.0696672057157357, -0.5465623036532277, -0.7452824993251161, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
331.49884033203125	(8, 12, 2)	[-0.6913837164188679, 0.29386659064919374, 0.06779435960858082, -0.1147370886807868, -0.001462808448629005, -0.0824170864218754, -0.8857042730532849, -0.6825263855312789, 0.0012195051325152306, -0.3977095340012362, -0.4174396208008124, 0.7176396728889842, -0.606053133228003, -0.31821117764582807, -0.5341580382447748, 0.08137759086917473, 0.45252221099263057, -0.23704950047506013, 0.6056476577612568, -0.8439435930680554, -0.7458386052773807, 0.21809675656647887, 0.8340682616604485, 0.6264715158811418, 0.7225095901444083, 0.9103289921022479, -0.2670974205594172, -0.9140538823511171, -0.5732131476890465, 0.9957683686133758, 0.6266611465957825, -0.4327385472246663, 0.19964775606118912, -0.7208833270256914, -0.16382426190801325, -0.4972778445442203, 0.925945688539612, 0.3851140654060141, -0.16049607219060347, 0.42464574343817163, -0.5768370741193587, 0.3890763619072677, 0.6896705115776514, -0.2229582384939539, -0.0777789746733426, 0.8023067486675255, 0.5771330769108829, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
398.21337890625	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4048157348218233, -0.16788423299145405, -0.8318883940333561, -0.6281517277838515, -0.4563922171179915, -0.3437239726834236, -0.9532626010090595, 0.4596885461789928, 0.14503152940934738, 0.33719437772314054, 0.4380687032114077, 0.9366652295145435, 0.516142698113067, -0.283223217743257, -0.5099905081058163, -0.22294500029725195, 0.0882657766236632, -0.4162044859091403, 0.07043508976760426, 0.009582745437654028, -0.5471500203637689, 0.8962177748627986, 0.0005083138378363383, 0.8859196262090221, -0.1954056281091343, -0.08100341874390593, -0.04776573132904827, 0.09163256966585065, 0.3131081168388319, -0.30007955577000045, -0.08500329222310965, 0.17287037374600223, -0.8018228123021165, 0.20761588866431846, -0.8891422353260117, 0.0696672057157357, -0.5465623036532277, -0.7452824993251161, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
523.4400634765625	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
530.9808349609375	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
386.37969970703125	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
440.419189453125	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
587.6272583007812	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
478.7030944824219	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
459.4224853515625	(8, 12, 2)	[0.5490253022428537, -0.26340847018402, 0.30097934107962065, -0.9689330124023743, 0.2901699500241053, 0.33850608815983363, 0.5570081612518989, 0.6595246956674228, 0.09027805351380946, 0.5402700234613733, -0.5687745459657683, 0.42458365567757883, -0.9351881725517166, 0.25310636157977817, -0.9260841247724139, -0.5821610458497495, 0.6725911140197594, 0.6401742933596355, -0.1359857133644924, 0.5669023222787983, -0.7728353258216853, -0.2950488731970118, 0.3606881538301714, -0.2456388266682914, -0.2770871206432268, 0.38214160877030534, -0.43818775990636105, 0.9090090765403769, 0.8861874280928899, -0.5033736819051788, -0.8326398401011688, 0.7798609738503652, 0.11808684056974106, -0.5012077471185226, -0.261589496781645, -0.22669306843053727, -0.21492710581778174, 0.2989506547735572, 0.15658964245948837, -0.7162587883130958, 0.9766659857552289, 0.671036048580522, 0.6616722020206063, -0.6414818778165103, -0.5073941467884462, 0.18516718243086294, -0.9853995023162616, -0.4847857234115027, -0.7410340067576375, 0.44852740842397454, -0.37829426466857896, 0.8581879776015664, -0.15654328900701708, -0.9873322312475612, 0.8379763097590935, -0.5685179798778954, -0.6038947105136947, -0.20310158323314442, -0.9421521738183125, 0.7441927135666124, 0.19922667289839646, 0.11718448377132429, -0.09711059980711689, -0.27597652780877935, -0.5749709032531598, -0.13725391530733932, 0.17383769701935559, -0.010578780745230887, -0.03853809845964862, -0.7686502951637151, -0.9749186780881616, -0.6578992147397089, 0.25177554048514983, -0.07942917503040126, -0.6648477804910111, 0.07495568468618097, 0.022583520291263204, 0.5064744283152753, 0.3953325840867965, -0.401065243615532, 0.28833208798714405, 0.30694013126228215, -0.8065935675328131, -0.0007076099313385598, 0.5716043974610687, 0.5121136204645662, -0.5774642394407139, -0.7492461177636274, -0.017351178199594308, -0.8088223037997533, 0.5450818716514343, -0.5181195922133257, 0.8035199350655429, 0.013217581179016946, 0.5042970130840496, 0.6114552702129028, -0.26393030360926373, 0.5246143415447757, 0.03787236543014494, 0.27849047278441574, -0.727163047803655, -0.23090375185770062, -0.11872715338216722, 0.49990394632506163, -0.2582517697879845, 0.7696434503033305, 0.948350597952011, 0.17383448450819228, 0.5296778751437843, 0.6472519028033072, 0.5056969372289049, -0.039782956894858224, -0.3676338235217933, 0.7066973578560378, 0.013003303437157943, 0.9685565618302474, -0.23034434396862524, 0.15933429197756954, 0.013672036369771323, 0.13862937868989977]
